4375,loaf,n.  一条
4376,reception,n.  接待
4377,applaud,v.  鼓掌， 喝彩
4378,just,adv. 刚才，恰好；只是，仅 adj.  公正的
4379,outward,adv. 向外，在外 adj.  向外的， 外出的
4380,notice,v.  注意到 n. 通告，注意
4381,yummy,adj.  美味的
4382,holy,adj.  神圣的
4383,relax,v.   放松， 轻松
4384,relay,n. 接力；
4385,custom,n.  习惯， 习俗
4386,length,n.  长， 长度
4387,permission,n.  允许， 许可， 同意
4388,grand,adj.  宏伟的， 盛大的
4389,schedule,n. 时刻表 vt.  安排， 排定
4390,eastwards,adv.  向东
4391,print,v.  印刷
4392,rewind,v.  重绕； 回转
4393,although,conj.  虽然， 尽管
4394,material,n.  材料， 原料； 物质
4395,approximately,adv.  近似地， 大约
4396,encouragement,n.  鼓励， 支持， 促进； 起激励作用的事物
4397,universe,n.  宇宙
4398,biochemistry,n.  生物化学
4399,iron,v.  熨烫 n. 铁；熨斗
4400,idiom,n.  习语， 成语
4401,blanket,n.  毛毯， 毯子
4402,hug,v. 紧抱，拥抱 n.  拥抱
4403,explain,vt.  解释， 说明
4404,envy,n&v.  嫉妒， 羡慕
4405,discount,n.  折扣
4406,construct,vt.  构筑； 建造
4407,hope,n&v.  希望
4408,attempt,vt&n.  试图， 尝试
4409,soon,adv.  不久， 很快， 一会儿
4410,division,n.  除， 除法； 分开， 分割； 分界线
4411,tablet,n.  药片
4412,hook,n. 钩子 vt.  钩住， 用钩子挂
4413,balance,v.  使平衡； 权衡 n. 平衡
4414,bend,v.   弯曲； 弯腰， 屈身
4415,action,n.  行动
4416,lock,n. 锁 vt.  锁， 锁上
4417,stadium,n.   体育场
4418,fear,n&v.  害怕， 恐惧， 担忧
4419,appreciation, n.  欣赏； 评论； 感激
4420,electrical, adj.  与电有关的， 电气的
4421,statue, n.  雕像
4422,sense, n.  感觉， 意识
4423,cream, n.  奶油； 乳脂
4424,sensitive, adj.  敏感的； 灵敏的； 易被惹恼的
4425,being, n.  生物， 人； 存在
4426,vacant, adj.  空的， 空白的
4427,afford, vt.  买得起； 有时间做； 承担得起； 提供
4428,birthplace, n.  出生地， 故乡
4429,dustbin, n.  垃圾箱
4430,impression, n.  印象， 感觉
4431,interval, n.  间歇， 间隔； 幕间休息
4432,evaluate, vt.  评价； 估计
4433,status, n.  身份， 地位
4434,upset, adj. 心烦的，苦恼的 vt.   使苦恼
4435,dot, n.  点， 圆点
4436,deliver, vt.  投递  ； 交付， 给
4437,tailor, v.  定做 n. 裁缝
4438,stamp, n.  [C] 邮票
4439,skip, vi.   跳过； 跳读
4440,phenomenon, n.   现象
4441,mention, vt. 提到，说起 n.  提及
4442,mad, adj.  发疯的； 生气的
4443,barbecue, n.  烤肉野餐
4444,file, n.  文件， 档案
4445,laundry, n.  洗衣店； 要洗的衣服
4446,member, n.  成员， 会员
4447,brewery, n.  啤酒厂， 酿酒厂
4448,accumulate, vt.  堆积， 积累
4449,crime, n.   罪， 罪行
4450,stand, vi. 站立 vt. 承担，忍受 n.  站； 台
4451,surround, vt.  围绕， 包围
4452,together, adv.  一起， 共同
4453,pavement, n.  人行道
4454,cigarette, n.  香烟
4455,may, modal verb. 可能，也许 n. 山楂花
4456,could, modal verb. 能，会，可以〔can 的过去式〕
4457,forward, adv.  向前， 前进 adj. 早的；前进的
4458,bent, n. 爱好，嗜好 adj. 弯曲的；决心的
4459,strike, vt. 罢工；侵袭；敲；
4460,health, n.  健康， 卫生
4461,positive, adj.  积极的； 肯定的
4462,favourite, adj. 特别喜爱的 n.  特别喜爱的人
4463,bless, vt.  保佑， 降福
4464,menu, n.  菜单
4465,Pacific, adj.  太平洋的
4466,able, adj.  有能力的； 有才干的， 有本事的
4467,mend, v.  修理， 修补
4468,return, v. 归还，返回 n.  返回， 来回
4469,mail, n. 邮政，邮递 vt.  〈美〉 邮寄
4470,conscience, n.  道德心， 良心
4471,subject, n.  题目， 主题； 学科； 主语； 主体
4472,use, n.  利用； 应用
4473,bonus, n.  奖金， 红利
4474,feel, vi. 摸索，寻找 v.  觉得； 摸起来 vt. 感觉；触摸；认为
4475,main, adj.  主要的
4476,thrill, n. 激动，兴奋；刺激 vt.  使激动； 使胆战心惊
4477,serve, vt.  服务， 招待； 服役
4478,cassette, n.  [C]卡式盒； 暗盒
4479,smile, n&v.  微笑
4480,fine, adj. 好的；晴朗的；健康的 vt.  处…以罚金
4481,find, vt.   找到， 发现； 感到
4482,host, n. 主人；节目主持人 vt.  招待； 主持
4483,accelerate, vt.  加速， 促进
4484,grain, n.  谷物， 谷类
4485,international, adj.  国际的
4486,maid, n.  女仆； 少女
4487,credit, n.  信用； 信赖； 贷方
4488,oxygen, n.  氧； 氧气
4489,regardless, adv.  不管， 不顾； 不加理会
4490,terrible, adj.  可怕的； 糟糕的
4491,combine, v.  联合， 结合
4492,upward, adv.  向上， 往上
4493,waste, vt. 浪费 n.  废弃物； 粪便
4494,citizen, n.  公民， 市民
4495,occur, vi.  发生， 出现
4496,comedy, n.  喜剧
4497,pleasant, adj.  令人愉快的， 舒适的
4498,difficult, adj.  难的； 艰难的； 不易相处的
4499,pressure, n.  压； 压力； 压强
4500,sort, v. 分类，拣选 n.  种类， 类别
4501,fill, v.  填空； 装满； 充满
4502,dentist, n.  牙科医生
4503,numb, adj.  麻木的
4504,feed, v.   喂  ， 饲  ； 吃
4505,forget, v.   忘记， 忘掉
4506,professor, n.  教授
4507,convenient, adj.  便利的， 方便的
4508,specialist, n.  专家， 专科医生； 专家； 专业人员
4509,compass, v. 包围 n.  指南针
4510,background, n.  背景
4511,TRUE, adj.  真正的， 确实的； 正确的
4512,adolescent, adj.  青春期的 n. [C]青少年
4513,valley, n.  山谷， 溪谷
4514,position, n.  位置； 职位
4515,present, adj. 当前的；出席的 n.  礼物， 赠品 vt.  赠送； 介绍
4516,laughter, n.  笑， 笑声
4517,since, prep. 自从…以来，自从…之后
4518,patent, n.  专利权
4519,belong, vi.  属， 附属
4520,soul, n.  灵魂， 心灵
4521,dangerous, adj.  危险的
4522,certificate, n.  证明， 证明书
4523,mess, v.  弄乱 n. 凌乱
4524,sour, adj.  酸的
4525,delete, vt.  删除
4526,stain, n.  污点， 瑕疵
4527,breath, n.  气息， 呼吸
4528,transform, v.  转变， 转换
4529,advise, vt.  忠告， 劝告， 建议
4530,repeat, vt.  重说， 重做； 重复
4531,physical, adj.  身体的； 物理的； 客观存在的
4532,make, vt.   制造， 做； 使成为
4533,microwave, n.  微波
4534,rooster, n.  公鸡
4535,brochure, n.  小册子
4536,master, vt. 精通，掌握 n.  主人； 硕士
4537,extraordinary, adj.  非常的； 非凡的
4538,witness, v. 目击，作证 n.  证人， 目击者
4539,conventional, adj.  惯例的， 传统的； 常规的
4540,regulation, n.  规则， 规章
4541,due, adj.  预期的； 约定的
4542,ripen, v.   成熟
4543,puzzle, v.  迷惑， 困扰 n. 难题；谜
4544,evident, adj.  明显的， 显然的
4545,accommodation, n. 住处；工作场所
4546,authentic, adj.  真的， 可信的
4547,socket, n.  插座， 插孔； 孔， 穴
4548,biscuit, n.  饼干
4549,fence, n.  栅栏， 篱笆
4550,breast, n.  胸部； 胸怀
4551,mercy, n.  怜悯
4552,annoy, vt.  使烦恼， 使生气； 骚扰
4553,inform, v.  通知， 告诉
4554,depend, vi.  依靠， 指望； 取决于
4555,commit, v.   犯  ， 干
4556,about, adv. 大约；到处，周围 prep.  关于； 在附近， 在周围
4557,scream, v. 尖叫，尖声喊叫 n.  尖叫
4558,sorrow, n.  悲伤， 悲痛
4559,cure, n&v.  治疗， 医好
4560,danger, n.  危险
4561,crash, v&n.  碰撞； 坠毁
4562,cover, n. 盖子；罩；封面 vt.  覆盖； 掩盖； 包括； 报道
4563,firm, adj.  坚固的； 坚定的 n. 公司，企业
4564,character, n.  字符； 性格
4565,reflect, vt.  反射， 反映
4566,contribution, n.  贡献； 捐款
4567,above, adv.  在上面 adj. 上面的，上述的；上文的 prep. 在…上面，在…上方；多于，大于
4568,fire, n. 火，火灾 vt.  点火； 射击； 解雇
4569,stick, v. 黏住；坚持 n.  木棒， 木棍
4570,orbit, n.   运行轨道
4571,band, n.  乐队； 带子； 镶边
4572,height, n.  高， 高度
4573,spray, v.  喷洒 n. 水雾，喷雾
4574,distinguish, v.  区分， 辨别
4575,outer, adj.  外部的
4576,invent, vt.  发明， 创造
4577,fluent, adj.  流利的， 流畅的
4578,wonderful, adj.  极好的
4579,shortcoming, n.  [C] 缺点， 短处
4580,haircut, n.   理发
4581,howl, v.  嚎叫， 嚎哭
4582,something, pron.  某事； 某物
4583,benefit, n. 利益，好处 vt.  使受益
4584,flood, v.  淹没， 泛滥 n. 洪水
4585,quality, n.  质量； 品质
4586,intention, n.  计划， 意图， 目的
4587,booth, n.  岗；  亭或小隔间
4588,rude, adj.  无礼的， 粗鲁的， 粗暴的
4589,enthusiastic, adj.  热心的， 热情的
4590,symptom, n.  症状
4591,funeral, n.  葬礼
4592,unique, adj.  唯一的， 独特的
4593,except, prep.  除…之外
4594,ministry, n.   部门
4595,religious, adj.  宗教的； 虔诚的
4596,shelter, n.  掩蔽； 隐蔽处
4597,fact, n.  事实， 现实
4598,examine, v.  检查， 诊察
4599,scan, v.   细看； 浏览； 扫描
4600,fundamental, adj.  基础的， 基本的
4601,association, n.  联合； 联盟； 结交， 交往； 协会
4602,believe, vt.  相信； 认为
4603,remember, v.  记得； 纪念
4604,outline, n. 大纲，轮廓；要点，概要 vt.  描绘轮廓； 略述
4605,fade, v.  褪色； 使消退； 枯萎
4606,unless, conj.  如果不， 除非
4607,glance, v&n.  扫视， 匆匆一看
4608,free, adj.  自由的， 空闲的； 免费的
4609,equality, n.  平等， 同等， 均等
4610,mix, v.  混合， 搅拌
4611,ought, aux. 应该，应当；大概 vi. 应该，应当；大概
4612,dictation, n.  听写
4613,crayon, n.  蜡笔； 蜡笔画
4614,honour, vt. 尊敬，给予荣誉 n.  荣誉， 光荣
4615,bother, vt.  烦扰， 打扰
4616,expression, n.  表情； 表达法， 表达方式
4617,middle, adj.  中部的， 中间的， 中级的 n. 中间，当中
4618,childhood, n.  幼年时代， 童年
4619,though, conj&adv.  虽然， 可是， 尽管
4620,thorough, adj.  彻底的
4621,appeal, n&v.  呼吁， 请求
4622,everyday, adj.  日常的
4623,stay, v. 保持，停止，阻止 n.  逗留
4624,appear, vi.  出现； 看来， 似乎
4625,face, n. 脸；面容；表情；面子；正面 vt.  面向； 面对， 朝； 正视； 面临
4626,abandon, vt.  放弃
4627,congratulation, n. 祝贺，恭贺
4628,inspire, v.  鼓舞， 激励； 启示
4629,afraid, adj.  害怕的， 恐惧的
4630,progress, vi.  进展； 进行 n.  进步， 上进
4631,geometry, n.  几何学
4632,invite, vt.  邀请； 招待
4633,open, adj. 公开的；开着的 v.  打开； 公开
4634,devote, vt.  奉献； 致力； 专心
4635,agent, n.  代理商
4636,treat, vt.  对待， 看待； 治疗
4637,abortion, n.  流产； 堕胎
4638,bishop, n.  主教
4639,suffering, n.  痛苦，苦难
4640,afterward, adv.  后来
4641,reputation, n.  名誉， 名声
4642,project, n.  项目， 工程
4643,inside, adv.  在里面， 在内部 prep. 在…里面，在…之内
4644,independence, n.  独立
4645,presentation, n.  演示， 演出； 呈现， 展示
4646,whenever, conj.  无论何时
4647,dynasty, n.  朝代， 王朝
4648,bark, v. 〔狗〕吠叫 n. 狗叫声，吠声
4649,greedy, adj.  贪婪的
4650,awkward, adj.  笨拙的； 难使用的
4651,bare, adj.  赤裸的 vt. 使赤裸；露出
4652,ruin, v. 毁坏；毁灭
4653,mutton, n.  羊肉
4654,celebrate, v.  庆祝
4655,admirable, adj.  令人钦佩的； 极好的
4656,please, v.  使人高兴， 令人满意 int. 请
4657,look, vi.  看， 瞧； 看起来； 注意 n. [C]看，瞧
4658,offshore, adj&adv.  近海的， 向海的
4659,fortnight, n.  两星期
4660,scar, n.  伤疤
4661,mountainous, adj.  多山的
4662,inspect, vt.  检查； 审视
4663,campaign, vi.  参加活动； 作战 n. 战役；竞选活动
4664,vital, adj.  重大的， 生死攸关的
4665,conflict, n.  斗争， 冲突
4666,allow, vt.  允许， 准许
4667,rough, adj.  粗糙的； 粗略的
4668,knock, n&v.  敲； 打； 击
4669,mass, n. 众多，大量；
4670,rule, n. 规则，规定；统治 vt.  统治； 支配
4671,proper, adj.  恰当的， 合适的
4672,update, vt&n.   现代化； 更新
4673,amateur, adj. 业余爱好的 n.  业余爱好者
4674,poisonous, adj.  有毒的； 有害的； 致命的
4675,condemn, vt.  谴责， 声讨
4676,assistance, n.  援助， 帮助
4677,bitter, adj.  有苦味的； 痛苦的； 严酷的
4678,speed, v. 加速 n.  速度
4679,gesture, n.  姿势； 手势
4680,admit, v.   承认； 准许
4681,common, adj.  普通的； 公共的； 共有的
4682,interest, n. 兴趣，趣味；利息 vt.  使产生兴趣
4683,wonder, v. 想知道；对…感到惊讶 n.  奇迹
4684,sleepy, adj.  想睡的， 困倦的， 瞌睡的
4685,sneeze, n&vi.  打喷嚏
4686,bath, n.  [C] 洗澡； 浴室； 澡盆
4687,every, adj.  每一， 每个的； 每…
4688,mask, v.  戴面具； 掩饰 n. 口罩，面罩；遮盖物
4689,thermos, n.  热水瓶
4690,summary, n.  [C] 摘要， 概要
4691,apply, v.  申请； 应用
4692,overlook, vt.  俯瞰； 远眺
4693,politician, n.  政治家
4694,taxpayer, n.  纳税人
4695,indeed, adv.  确实， 实在
4696,seagull, n.  海鸥
4697,artificial, adj.  人造的； 非天然的
4698,disagree, vi.  意见不一致， 持不同意见
4699,comment, v.  评论； 注释 n. 评论
4700,step, v. 走；跨步 n.  脚步； 台阶
4701,forever, adv.  永远地， 永恒地
4702,mark, v.  做记号， 标记 n. 标记；分数
4703,base, n. 根据地；底部 vt.  以…为基础， 基于…
4704,employ, vt.  雇用
4705,trend, n.  倾向， 趋势； 时尚
4706,achievement, n.  [U] 完成， 达到； [C] 成就， 成绩
4707,whole, adj.  完整的， 所有的
4708,fair, adj. 公平的；晴朗的；白皙的 n.  集市， 展览会
4709,during, prep.  在…期间， 在…过程中
4710,balcony, n.  阳台； 包厢
4711,revolution, n.  革命， 变革
4712,mop, v. 用拖把拖地 n.  拖把
4713,consist, vi.  由…组成
4714,preparation, n.  准备， 预备； 准备工作， 准备措施
4715,relation, n.  关系； 亲属
4716,reliable, adj.  可靠的
4717,loss, n.  丧失； 损耗
4718,relate, v.  有关； 涉及
4719,typhoon, n.  台风
4720,decoration, n.  装饰， 修饰； 勋章
4721,eggplant, n.  茄子
4722,zip, v. 拉开拉链，拉上拉链 n.  拉链
4723,profession, n.  职业； 专业
4724,still, adv.  仍然， 还 adj. 静止的，平静的
4725,worn, adj.  破烂的， 损坏的
4726,arise, vi.   起来， 升起； 出现
4727,dizzy, adj.  头晕目眩的
4728,work, v.  工作； 运作； 奏效 n. 工作；著作
4729,lose, vt.   失去， 丢失
4730,agree, v.  同意； 应允
4731,fail, v.  失败； 不及格； 衰退
4732,toward, prep.  向， 朝， 对于
4733,enjoyable, adj.  愉快的； 有趣的
4734,anyone, pron.  任何人， 无论谁
4735,convince, vt.  使确信， 使信服
4736,pride, v.  自豪， 自夸 n. 自豪，骄傲
4737,emperor, n.  皇帝
4738,word, n.  单词； 言语； 消息， 音讯
4739,theory, n.  理论
4740,broadcast, v. 广播 n.  广播节目
4741,love, n. 爱；热爱；爱情；爱好 vt.  爱， 热爱； 很喜欢
4742,extension, n.  伸展， 延伸
4743,signature, n.  签名
4744,steep, adj.  险峻的， 陡峭的
4745,seize, v.  抓住
4746,literary, adj.  文学的
4747,architect, n.  建筑师； 设计师
4748,forehead, n.  前额
4749,enjoy, v.  欣赏， 享受…之乐趣； 喜欢
4750,privilege, n.  特权， 特别待遇
4751,fireworks, n.  烟火
4752,substitute, vt.  替换
4753,foreign, adj.  外国的
4754,across, prep.  横过， 穿过
4755,uniform, n.  制服
4756,fall, v. 落，降落；跌倒 n.  秋季
4757,identity, n.  身份； 一致
4758,violate, vt.  违反， 干扰
4759,federal, adj.  中央的 ， 联邦的
4760,event, n.  事件， 大事； 竞赛
4761,academy, n.  学院
4762,wherever, conj.  无论何处； 任何地方
4763,reward, n.  奖赏； 报答； 报酬； 回报
4764,include, vt.  包含， 包括
4765,alongside, adv&prep.  在旁边； 沿着
4766,swallow, vt. 吞下；咽下 n.  燕子
4767,agency, n.  代理处， 经销处
4768,abstract, adj.  抽象的 n. 抽象；概要
4769,agenda, n.  议程
4770,opinion, n.  看法， 见解
4771,altogether, adv.  总共
4772,appearance, n.  出现， 露面； 容貌
4773,culture, n.  文化
4774,devotion, n.  奉献， 奉献精神
4775,prefer, vt.   宁愿  ； 更喜欢
